"AÑO","CURSO","MATERIA","GENERO","EDAD","GRUPO ÉTNICO","ZONA RESIDENCIAL"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","FEMENINO","57","NINGUNO","URBANO"
"2,023","MUSICA","TALLER CORAL ADULTOS","FEMENINO","74","NINGUNO","URBANO"
"2,023","MUSICA","CORO JUVENIL","MASCULINO","11","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","15","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","TROMBÓN","MASCULINO","12","NINGUNO","RURAL"
"2,023","MUSICA","CORO JUVENIL","MASCULINO","11","NINGUNO","URBANO"
"2,023","MUSICA","SOGA Y ESTERO","MASCULINO","50","RAIZAL","URBANO"
"2,023","MUSICA","GUITARRA ACÚSTICA","FEMENINO","62","NINGUNO","URBANO"
"2,023","MUSICA","TUBA","MASCULINO","17","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","19","NINGUNO","URBANO"
"2,023","MUSICA","FLAUTA TRAVERSA","MASCULINO","12","NINGUNO","RURAL"
"2,023","MUSICA","PERCUSIÓN POPULAR","MASCULINO","12","NINGUNO","URBANO"
"2,023","MUSICA","CLARINETE","MASCULINO","15","NINGUNO","URBANO"
"2,023","MUSICA","TUBA","MASCULINO","12","NINGUNO","URBANO"
"2,023","MUSICA","TUBA","MASCULINO","16","NINGUNO","RURAL"
"2,023","MUSICA","TIPLE","FEMENINO","59","NINGUNO","URBANO"
"2,023","MUSICA","VIOLÍN","FEMENINO","30","NINGUNO","RURAL"
"2,023","MUSICA","VIOLONCHELO","FEMENINO","25","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","FEMENINO","20","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","FEMENINO","20","NINGUNO","RURAL"
"2,023","MUSICA","VIOLÍN Y VIOLA","FEMENINO","15","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","17","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ACÚSTICA","FEMENINO","60","NINGUNO","RURAL"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","FEMENINO","57","AFROCOLOMBIANO","URBANO"
"2,023","MUSICA","BAJO ELÉCTRICO","MASCULINO","16","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","22","NINGUNO","URBANO"
"2,023","MUSICA","CONTRABAJO","MASCULINO","23","NINGUNO","URBANO"
"2,023","MUSICA","CORO R ADULTO","FEMENINO","58","NINGUNO","URBANO"
"2,023","MUSICA","CORO R ADULTO","FEMENINO","44","NINGUNO","RURAL"
"2,023","MUSICA","TIPLE","FEMENINO","63","NINGUNO","RURAL"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","58","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ACÚSTICA","MASCULINO","17","NINGUNO","RURAL"
"2,023","MUSICA","REQUINTO","MASCULINO","55","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","MASCULINO","30","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","39","NINGUNO","RURAL"
"2,023","MUSICA","CORNO FRANCES","MASCULINO","22","NINGUNO","URBANO"
"2,023","MUSICA","SAXOFÓN","MASCULINO","30","NINGUNO","URBANO"
"2,023","MUSICA","REQUINTO","MASCULINO","67","NINGUNO","URBANO"
"2,023","MUSICA","TROMBÓN","MASCULINO","12","NINGUNO","RURAL"
"2,023","MUSICA","CONTRABAJO","FEMENINO","17","NINGUNO","URBANO"
"2,023","MUSICA","VIOLÍN","FEMENINO","15","NINGUNO","RURAL"
"2,023","MUSICA","AGRUPACIÓN CORAL SUASÍ","FEMENINO","20","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","FEMENINO","13","NINGUNO","RURAL"
"2,023","MUSICA","OBOE","MASCULINO","53","NINGUNO","RURAL"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","FEMENINO","70","NINGUNO","URBANO"
"2,023","MUSICA","ACORDEÓN","MASCULINO","47","NINGUNO","URBANO"
"2,023","MUSICA","SAXOFÓN","FEMENINO","51","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","FEMENINO","73","AFROCOLOMBIANO","RURAL"
"2,023","MUSICA","TALLER CORAL ADULTOS","FEMENINO","64","NINGUNO","URBANO"
"2,023","MUSICA","ORQUESTA SINFÓNICA JUVENIL","FEMENINO","13","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ACÚSTICA","MASCULINO","26","NINGUNO","URBANO"
"2,023","MUSICA","FLAUTA TRAVERSA","FEMENINO","36","NINGUNO","URBANO"
"2,023","MUSICA","TALLER CORAL ADULTOS","FEMENINO","69","NINGUNO","RURAL"
"2,023","MUSICA","CONTRABAJO","MASCULINO","11","AFROCOLOMBIANO","URBANO"
"2,023","MUSICA","REQUINTO","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","ENSAMBLES MODERNOS ORQUESTA TROPICAL LA MANGA R","MASCULINO","22","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","MASCULINO","12","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","MASCULINO","13","NINGUNO","RURAL"
"2,023","MUSICA","CLARINETE","MASCULINO","15","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","17","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","12","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","TROMPETA","MASCULINO","13","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","FEMENINO","20","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","16","NINGUNO","RURAL"
"2,023","MUSICA","VIOLÍN","MASCULINO","16","NINGUNO","URBANO"
"2,023","MUSICA","SAXOFÓN","MASCULINO","18","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","12","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","17","NINGUNO","URBANO"
"2,023","MUSICA","TROMPETA","MASCULINO","20","NINGUNO","URBANO"
"2,023","MUSICA","VIOLONCHELO","MASCULINO","20","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","18","NINGUNO","RURAL"
"2,023","MUSICA","CORO JUVENIL","MASCULINO","18","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","MASCULINO","24","NINGUNO","URBANO"
"2,023","MUSICA","SAXOFÓN","FEMENINO","14","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","FEMENINO","14","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","FEMENINO","16","NINGUNO","URBANO"
"2,023","MUSICA","PERCUSIÓN SINFÓNICA","FEMENINO","16","NINGUNO","URBANO"
"2,023","MUSICA","VIOLÍN Y VIOLA","FEMENINO","13","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA JUVENIL","FEMENINO","14","NINGUNO","URBANO"
"2,023","MUSICA","SAXOFÓN","FEMENINO","10","NINGUNO","URBANO"
"2,023","MUSICA","CORO R ADULTO","FEMENINO","18","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","15","NINGUNO","URBANO"
"2,023","MUSICA","BATERIA","MASCULINO","23","NINGUNO","URBANO"
"2,023","MUSICA","TROMBÓN","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","11","NINGUNO","URBANO"
"2,023","MUSICA","CORO JUVENIL","FEMENINO","13","NINGUNO","RURAL"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","17","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","FEMENINO","12","AFROCOLOMBIANO","RURAL"
"2,023","MUSICA","BANDA SINFÓNICA JUVENIL","FEMENINO","15","NINGUNO","URBANO"
"2,023","MUSICA","VIOLÍN","FEMENINO","13","NINGUNO","URBANO"
"2,023","MUSICA","CUATRO LLANERO","FEMENINO","61","ROM","RURAL"
"2,023","MUSICA","SAXOFÓN","FEMENINO","11","NINGUNO","RURAL"
"2,023","MUSICA","SAXOFÓN","FEMENINO","46","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","29","NINGUNO","RURAL"
"2,023","MUSICA","PERCUSIÓN SINFÓNICA","MASCULINO","12","NINGUNO","URBANO"
"2,023","MUSICA","CLARINETE","MASCULINO","13","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","FEMENINO","11","INDIGENA","RURAL"
"2,023","MUSICA","PERCUSIÓN SINFÓNICA","FEMENINO","11","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ELÉCTRICA","MASCULINO","12","NINGUNO","URBANO"
"2,023","MUSICA","BATERIA","MASCULINO","16","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","16","NINGUNO","URBANO"
"2,023","MUSICA","PERCUSIÓN POPULAR","MASCULINO","11","NINGUNO","URBANO"
"2,023","MUSICA","CORO JUVENIL","FEMENINO","16","NINGUNO","RURAL"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","22","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","16","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","FEMENINO","13","NINGUNO","RURAL"
"2,023","MUSICA","CORO JUVENIL","FEMENINO","17","NINGUNO","RURAL"
"2,023","MUSICA","CORO R ADULTO","MASCULINO","66","AFROCOLOMBIANO","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","10","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","10","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","FEMENINO","11","NINGUNO","URBANO"
"2,023","MUSICA","SAXOFÓN","MASCULINO","37","NINGUNO","RURAL"
"2,023","MUSICA","SOGA Y ESTERO","MASCULINO","19","NINGUNO","RURAL"
"2,023","MUSICA","OBOE","MASCULINO","21","NINGUNO","RURAL"
"2,023","MUSICA","CUATRO LLANERO","FEMENINO","10","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ACÚSTICA","MASCULINO","40","NINGUNO","RURAL"
"2,023","MUSICA","VIOLONCHELO","FEMENINO","15","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ACÚSTICA","FEMENINO","24","NINGUNO","RURAL"
"2,023","MUSICA","PERCUSIÓN SINFÓNICA","FEMENINO","16","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","26","NINGUNO","RURAL"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ACÚSTICA","MASCULINO","15","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","FEMENINO","11","NINGUNO","URBANO"
"2,023","MUSICA","VIOLÍN","FEMENINO","37","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","FEMENINO","11","NINGUNO","URBANO"
"2,023","MUSICA","CAMERATA","MASCULINO","17","NINGUNO","RURAL"
"2,023","MUSICA","TUBA","MASCULINO","13","INDIGENA","RURAL"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","FEMENINO","75","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","FEMENINO","15","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA ADULTOS","FEMENINO","17","NINGUNO","RURAL"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","FEMENINO","11","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ACÚSTICA","FEMENINO","12","NINGUNO","URBANO"
"2,023","MUSICA","CUATRO LLANERO","FEMENINO","66","NINGUNO","URBANO"
"2,023","MUSICA","CUERDAS TRADICIONALES","FEMENINO","57","NINGUNO","URBANO"
"2,023","MUSICA","CUERDAS TRADICIONALES","FEMENINO","57","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","21","NINGUNO","URBANO"
"2,023","MUSICA","ACORDEÓN","FEMENINO","61","NINGUNO","RURAL"
"2,023","MUSICA","CORNO FRANCES","FEMENINO","13","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","14","NINGUNO","URBANO"
"2,023","MUSICA","CORO JUVENIL","FEMENINO","17","NINGUNO","RURAL"
"2,023","MUSICA","CORO JUVENIL","FEMENINO","14","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ACÚSTICA","FEMENINO","64","NINGUNO","URBANO"
"2,023","MUSICA","ARPA","FEMENINO","21","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","FEMENINO","11","NINGUNO","URBANO"
"2,023","MUSICA","TALLER CORAL ADULTOS","FEMENINO","62","NINGUNO","URBANO"
"2,023","MUSICA","BAJO ELÉCTRICO","FEMENINO","15","NINGUNO","URBANO"
"2,023","MUSICA","SAXOFÓN","FEMENINO","18","NINGUNO","RURAL"
"2,023","MUSICA","FLAUTA TRAVERSA","FEMENINO","13","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA JUVENIL","FEMENINO","15","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","FEMENINO","15","NINGUNO","URBANO"
"2,023","MUSICA","TROMPETA","FEMENINO","14","NINGUNO","URBANO"
"2,023","MUSICA","VIOLONCHELO","FEMENINO","17","NINGUNO","URBANO"
"2,023","MUSICA","CORO R ADULTO","FEMENINO","56","NINGUNO","RURAL"
"2,023","MUSICA","CUERDAS TRADICIONALES","FEMENINO","57","NINGUNO","RURAL"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","FEMENINO","74","NINGUNO","URBANO"
"2,023","MUSICA","TIPLE","FEMENINO","70","NINGUNO","RURAL"
"2,023","MUSICA","TIPLE","FEMENINO","70","NINGUNO","RURAL"
"2,023","MUSICA","AGRUPACIÓN CORAL SUASÍ","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","PRE BANDA INFANTIL","MASCULINO","12","NINGUNO","RURAL"
"2,023","MUSICA","VIOLÍN","MASCULINO","11","NINGUNO","URBANO"
"2,023","MUSICA","BAJO ELÉCTRICO","MASCULINO","50","RAIZAL","URBANO"
"2,023","MUSICA","TAGUA","MASCULINO","27","NINGUNO","RURAL"
"2,023","MUSICA","TAGUA","MASCULINO","27","NINGUNO","RURAL"
"2,023","MUSICA","BANDA SINFÓNICA ADULTOS","MASCULINO","17","NINGUNO","RURAL"
"2,023","MUSICA","BATERIA","MASCULINO","19","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","MASCULINO","12","NINGUNO","RURAL"
"2,023","MUSICA","BANDA SINFÓNICA JUVENIL","MASCULINO","15","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA ADULTOS","MASCULINO","12","NINGUNO","URBANO"
"2,023","MUSICA","TIPLE","FEMENINO","67","NINGUNO","RURAL"
"2,023","MUSICA","CAMERATA","FEMENINO","25","NINGUNO","URBANO"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","FEMENINO","45","NINGUNO","RURAL"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","FEMENINO","45","NINGUNO","RURAL"
"2,023","MUSICA","ORQUESTA TROPICAL","MASCULINO","16","NINGUNO","URBANO"
"2,023","MUSICA","CORO R ADULTO","FEMENINO","58","NINGUNO","URBANO"
"2,023","MUSICA","TIPLE","MASCULINO","30","NINGUNO","URBANO"
"2,023","MUSICA","ORQUESTA SINFÓNICA INFANTIL","MASCULINO","22","NINGUNO","URBANO"
"2,023","MUSICA","CLARINETE","FEMENINO","13","NINGUNO","RURAL"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","MASCULINO","47","NINGUNO","URBANO"
"2,023","MUSICA","VIOLÍN Y VIOLA","FEMENINO","73","AFROCOLOMBIANO","RURAL"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","FEMENINO","64","NINGUNO","URBANO"
"2,023","MUSICA","VIOLÍN","FEMENINO","13","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","MASCULINO","11","AFROCOLOMBIANO","URBANO"
"2,023","MUSICA","CUERDAS TRADICIONALES","FEMENINO","50","NINGUNO","URBANO"
"2,023","MUSICA","PERCUSIÓN SINFÓNICA","MASCULINO","10","NINGUNO","RURAL"
"2,023","MUSICA","PERCUSIÓN SINFÓNICA","MASCULINO","10","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ACÚSTICA","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA JUVENIL","MASCULINO","15","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","MASCULINO","13","NINGUNO","URBANO"
"2,023","MUSICA","ARPA","FEMENINO","52","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","20","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA JUVENIL","MASCULINO","20","NINGUNO","URBANO"
"2,023","MUSICA","ORQUESTA TROPICAL","FEMENINO","14","NINGUNO","RURAL"
"2,023","MUSICA","ORQUESTA SINFÓNICA INFANTIL","FEMENINO","13","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","18","NINGUNO","URBANO"
"2,023","MUSICA","ENSAMBLE (PROYECTO MONTAJE INTERDISCIPLINAR)","MASCULINO","23","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","DIBUJO EXPERIMENTAL","FEMENINO","12","AFROCOLOMBIANO","RURAL"
"2,023","MUSICA","SOGA Y ESTERO","FEMENINO","61","ROM","RURAL"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","FEMENINO","11","NINGUNO","RURAL"
"2,023","MUSICA","AGRUPACIÓN CORAL SUASÍ","FEMENINO","22","NINGUNO","URBANO"
"2,023","MUSICA","AGRUPACIÓN CORAL SUASÍ","FEMENINO","22","NINGUNO","URBANO"
"2,023","MUSICA","PROYECTO TALLER LUNA CRECIENTE ADULTO MAYOR","FEMENINO","29","NINGUNO","RURAL"
"2,023","MUSICA","BANDA SINFÓNICA INFANTIL","MASCULINO","13","NINGUNO","RURAL"
"2,023","MUSICA","BAJO ELÉCTRICO","MASCULINO","16","NINGUNO","URBANO"
"2,023","MUSICA","ARPA","FEMENINO","16","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","FEMENINO","12","NINGUNO","RURAL"
"2,023","MUSICA","PERCUSIÓN SINFÓNICA","FEMENINO","11","NINGUNO","URBANO"
"2,023","MUSICA","ARPA","MASCULINO","19","NINGUNO","RURAL"
"2,023","MUSICA","CORO R ADULTO","MASCULINO","48","NINGUNO","URBANO"
"2,023","MUSICA","CORO R ADULTO","MASCULINO","48","NINGUNO","URBANO"
"2,023","MUSICA","CORO INFANTIL","MASCULINO","21","NINGUNO","RURAL"
"2,023","MUSICA","ORQUESTA SINFÓNICA INFANTIL","FEMENINO","15","NINGUNO","RURAL"
"2,023","MUSICA","PROYECTO TALLER CIRCO","FEMENINO","24","NINGUNO","RURAL"
"2,023","MUSICA","CONTEXTOS TEÓRICOS Y ANÁLISIS E HISTORIA","FEMENINO","16","NINGUNO","URBANO"
"2,023","MUSICA","ENSAMBLE","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","REQUINTO","MASCULINO","15","NINGUNO","URBANO"
"2,023","MUSICA","TROMPETA","FEMENINO","11","NINGUNO","URBANO"
"2,023","MUSICA","ORQUESTA SINFÓNICA JUVENIL","MASCULINO","17","NINGUNO","RURAL"
"2,023","MUSICA","PIANO","FEMENINO","21","NINGUNO","URBANO"
"2,023","MUSICA","TIPLE","FEMENINO","60","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","15","NINGUNO","URBANO"
"2,023","MUSICA","ENSAMBLES MODERNOS PRE ORQUESTA TROPICAL","MASCULINO","27","NINGUNO","RURAL"
"2,023","MUSICA","ENSAMBLES MODERNOS PRE ORQUESTA TROPICAL","MASCULINO","27","NINGUNO","RURAL"
"2,023","MUSICA","VIOLÍN Y VIOLA","FEMENINO","25","NINGUNO","URBANO"
"2,023","MUSICA","BANDOLA Y GUITARRA ACÚSTICA","MASCULINO","71","NINGUNO","URBANO"
"2,023","MUSICA","TUBA","MASCULINO","11","AFROCOLOMBIANO","URBANO"
"2,023","MUSICA","TIPLE","FEMENINO","50","NINGUNO","URBANO"
"2,023","MUSICA","BANDA SINFÓNICA ADULTOS","FEMENINO","14","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ACÚSTICA","MASCULINO","10","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ACÚSTICA","MASCULINO","10","NINGUNO","URBANO"
"2,023","MUSICA","CLARINETE","FEMENINO","13","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ELÉCTRICA","FEMENINO","10","NINGUNO","URBANO"
"2,023","MUSICA","ESCULTURA: ARCILLA","FEMENINO","12","AFROCOLOMBIANO","RURAL"
"2,023","MUSICA","PERCUSIÓN SINFÓNICA","FEMENINO","10","INDIGENA","RURAL"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","22","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","FEMENINO","22","NINGUNO","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","10","INDIGENA","URBANO"
"2,023","MUSICA","PIANO","MASCULINO","10","INDIGENA","URBANO"
"2,023","MUSICA","VIOLONCHELO","FEMENINO","10","NINGUNO","URBANO"
"2,023","MUSICA","VIOLONCHELO","FEMENINO","10","NINGUNO","URBANO"
"2,023","MUSICA","TÉCNICA VOCAL","MASCULINO","19","NINGUNO","RURAL"
"2,023","MUSICA","GUITARRA ACÚSTICA","MASCULINO","48","NINGUNO","URBANO"
"2,023","MUSICA","GUITARRA ACÚSTICA","MASCULINO","48","NINGUNO","URBANO"
"2,023","MUSICA","ACTUACION III","FEMENINO","16","NINGUNO","URBANO"
"2,023","MUSICA","HISTORIA DEL ARTE III","MASCULINO","14","NINGUNO","URBANO"
"2,023","MUSICA","ARPA","FEMENINO","11","NINGUNO","URBANO"
"2,023","MUSICA","SAXOFÓN","FEMENINO","12","NINGUNO","RURAL"
"2,023","MUSICA","CORO R ADULTO","FEMENINO","50","NINGUNO","URBANO"
"2,023","MUSICA","SEMILLERO ORFF NIVEL 1","MASCULINO","10","NINGUNO","URBANO"
"2,023","MUSICA","SEMILLERO ORFF NIVEL 1","MASCULINO","10","NINGUNO","URBANO"
"2,023","MUSICA","ENSAMBLES MODERNOS ENSAMBLE DE JAZZ","MASCULINO","19","NINGUNO","RURAL"
"2,023","TEATRO","TEATRALIDAD Y ACTUACIÓN ADULTOS MAYOR","FEMENINO","62","AFROCOLOMBIANO","RURAL"
"2,023","TEATRO","ACTUACIÓN INFANTIL","FEMENINO","7","NINGUNO","RURAL"
"2,023","TEATRO","ACTUACIÓN INFANTIL","FEMENINO","10","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACIÓN INFANTIL","MASCULINO","7","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER INFANTIL","FEMENINO","9","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER INFANTIL","FEMENINO","10","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER INFANTIL","FEMENINO","9","NINGUNO","RURAL"
"2,023","TEATRO","PROYECTO TALLER INFANTIL","FEMENINO","9","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER INFANTIL (TEATRO)","FEMENINO","8","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACIÓN INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACIÓN INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER INFANTIL (TEATRO)","MASCULINO","8","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACIÓN INFANTIL","MASCULINO","8","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACIÓN INFANTIL","MASCULINO","8","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACIÓN INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACIÓN INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER INFANTIL (TEATRO)","FEMENINO","7","NINGUNO","RURAL"
"2,023","TEATRO","PROYECTO TALLER INFANTIL (TEATRO)","FEMENINO","7","NINGUNO","RURAL"
"2,023","TEATRO","CIRCO Y CLOWN INFANTIL","FEMENINO","6","NINGUNO","URBANO"
"2,023","TEATRO","TEATRALIDAD Y ACTUACIÓN ADULTOS MAYOR","FEMENINO","62","AFROCOLOMBIANO","RURAL"
"2,023","TEATRO","TALLER DE DANZA TEATRO","FEMENINO","36","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER INFANTIL","FEMENINO","12","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER JUVENIL","FEMENINO","16","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACION I","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACIÓN PARA LA CÁMARA FORMAL","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","ANÁLISIS E HISTORIA I","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER ADULTO","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","EXPRESION CORPORAL I","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACION I","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","VOZ PARA LA ESCENA I","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","ACTUACIÓN PARA LA CÁMARA FORMAL","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","ANÁLISIS E HISTORIA I","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","EXPRESION CORPORAL I","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","PROYECTO TALLER ADULTO (TEATRO)","FEMENINO","25","NINGUNO","URBANO"
"2,023","TEATRO","TALLER ACTUACIÓN PARA LA CÁMARA","FEMENINO","18","NINGUNO","RURAL"
"2,023","TEATRO","PROYECTO TALLER JUVENIL (TEATRO)","FEMENINO","18","NINGUNO","RURAL"
"2,023","TEATRO","EXPRESION CORPORAL I","FEMENINO","18","NINGUNO","RURAL"
"2,023","TEATRO","ACTUACIÓN PARA LA CÁMARA FORMAL","FEMENINO","18","NINGUNO","RURAL"
"2,023","TEATRO","ANÁLISIS E HISTORIA I","FEMENINO","18","NINGUNO","RURAL"
"2,023","TEATRO","TALLER ACTUACIÓN PARA LA CÁMARA","FEMENINO","18","NINGUNO","RURAL"
"2,023","TEATRO","PROYECTO TALLER JUVENIL (TEATRO)","FEMENINO","18","NINGUNO","RURAL"
